ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x,.prediction_lead_dissolved,.prediction_lead_part
2.0-0.75,Pb #1,2019-06-26,LP32,0.0141,0.0126,0.00149999999999999,none,none,0.4849315068493151,2.484931506849315,0.636635635065013,0.28051794012048703,1.415298895163024,1.1428571428571428,0.636635635065013,0.28051794012048703
2.0-0.75,Pb #1,2019-07-02,LP32,0.0179,0.0143,0.00359999999999999,none,none,0.5013698630136987,2.5013698630136987,0.7098927435235121,-0.7074899530811438,1.5692821070540823,0.8571428571428571,0.7098927435235121,-0.7074899530811438
2.0-0.75,Pb #1,2019-07-09,LP32,0.0149,0.0137,0.00119999999999999,none,none,0.5205479452054794,2.5205479452054793,0.4623615578321002,-0.934241124301726,1.4509102054657328,1,0.4623615578321002,-0.934241124301726
2.0-0.75,Pb #1,2019-07-16,LP32,0.0173,0.0173,2e-4,none,none,0.5397260273972603,2.5397260273972604,0.5102272411301672,-1.2374663593142263,1.5472814112817614,1,0.5102272411301672,-1.2374663593142263
2.0-0.75,Pb #1,2019-07-23,LP32,0.014,0.012,0.002,none,none,0.5589041095890411,2.558904109589041,0.45718205580778487,-1.1519148972420412,1.410706055590439,1,0.45718205580778487,-1.1519148972420412
2.0-0.75,Pb #1,2019-07-30,LP32,0.0189,0.016,0.0029,none,none,0.5780821917808219,2.5780821917808217,0.619427366153206,7.567045927372889,1.6043609189324115,1,0.619427366153206,7.567045927372889
2.0-0.75,Pb #1,2019-08-07,LP32,0.0237,0.0231,5.999999999999998e-4,none,none,0.6,2.6,0.5230432659345416,-0.22374200379091091,1.750398795743296,1.1428571428571428,0.5230432659345416,-0.22374200379091091
2.0-0.75,Pb #1,2019-08-13,LP32,0.0184,0.0174,0.001,none,none,0.6164383561643836,2.616438356164384,0.282178632905577,-0.8999108123610784,1.5870598494777923,0.8571428571428571,0.282178632905577,-0.8999108123610784
2.0-0.75,Pb #1,2019-08-20,LP32,0.0206,0.0201,5.000000000000004e-4,none,none,0.6356164383561644,2.6356164383561644,0.1294990982840935,1.795526702019159,1.6599393069842074,1,0.1294990982840935,1.795526702019159
2.0-0.75,Pb #1,2019-08-27,LP32,0.0202,0.0183,0.00189999999999999,none,none,0.6547945205479452,2.654794520547945,0.3535877597852305,1.4160223458938765,1.647286132249171,1,0.3535877597852305,1.4160223458938765
2.0-0.75,Pb #1,2019-09-03,LP32,0.0184,0.0176,7.999999999999986e-4,none,none,0.673972602739726,2.673972602739726,0.5983246443755721,-0.04200083781338393,1.5870598494777923,1,0.5983246443755721,-0.04200083781338393
2.0-0.75,Pb #1,2019-09-11,LP32,0.0152,0.0145,6.999999999999992e-4,none,none,0.6958904109589041,2.695890410958904,0.5728343194474275,-0.33013412886381543,1.4637735796344773,1.1428571428571428,0.5728343194474275,-0.33013412886381543
2.0-0.75,Pb #1,2019-09-17,LP32,0.0147,0.0138,8.999999999999998e-4,none,none,0.7123287671232876,2.712328767123288,0.7631111162576805,-0.7103440275622007,1.4421899209239135,0.8571428571428571,0.7631111162576805,-0.7103440275622007
2.0-0.75,Pb #1,2019-09-24,LP32,0.0149,0.0146,2.999999999999999e-4,none,none,0.7315068493150685,2.7315068493150685,0.5237883043245517,-0.521629316917094,1.4509102054657328,1,0.5237883043245517,-0.521629316917094
2.0-0.75,Pb #1,2019-10-01,LP32,0.0134,0.013,4.0000000000000105e-4,none,none,0.7506849315068493,2.750684931506849,0.0392627635955034,-0.5830234995767257,1.3824406070824002,1,0.0392627635955034,-0.5830234995767257
2.0-0.75,Pb #1,2019-10-02,LP32,0.0168,0.0168,2e-4,none,none,0.7534246575342466,2.7534246575342465,-0.2413486407747521,-0.8891701303262641,1.5283565582933314,0.14285714285714285,-0.2413486407747521,-0.8891701303262641
2.0-0.75,Pb #1,2019-10-03,LP32,0.0179,0.0179,2e-4,none,none,0.7561643835616438,2.756164383561644,-0.08890101894616026,-1.1651061934231435,1.5692821070540823,0.14285714285714285,-0.08890101894616026,-1.1651061934231435
2.0-0.75,Pb #1,2019-10-04,LP32,0.0156,0.0157,2e-4,none,none,0.7589041095890411,2.758904109589041,-1.469698070221194,-0.8578237855536182,1.4805353333570468,0.14285714285714285,-1.469698070221194,-0.8578237855536182
2.0-0.75,Pb #1,2019-10-05,LP32,0.0184,0.0181,2.999999999999982e-4,none,none,0.7616438356164383,2.7616438356164386,-1.3605830719781742,-0.724805493116697,1.5870598494777923,0.14285714285714285,-1.3605830719781742,-0.724805493116697
2.0-0.75,Pb #1,2019-10-07,LP32,0.0201,0.0197,3.999999999999976e-4,none,none,0.7671232876712328,2.767123287671233,-1.3971943666406494,-1.68449622008638,1.644083687781401,0.2857142857142857,-1.3971943666406494,-1.68449622008638
2.0-0.75,Pb #1,2019-10-08,LP32,0.0194,0.0188,5.999999999999998e-4,left,none,0.7698630136986301,2.76986301369863,-1.808894877392972,-1.8222276595787372,1.6212102113156095,0.14285714285714285,-1.808894877392972,-1.906378557585845
2.0-0.75,Pb #1,2019-10-16,LP32,0.0131,0.0123,8.000000000000004e-4,none,none,0.7917808219178082,2.791780821917808,-0.9206322867934987,-1.2110045476916957,1.3678296152781872,1.1428571428571428,-0.9206322867934987,-1.2110045476916957
2.0-0.75,Pb #1,2019-10-23,LP32,0.0144,2e-4,0.01419999999999999,none,none,0.810958904109589,2.8109589041095893,-0.3028035639344521,-0.5223930075368943,1.4288844756028285,1,-0.3028035639344521,-0.5223930075368943
2.0-0.75,Pb #1,2019-10-30,LP32,0.0108,0.0096,0.0012,none,none,0.8301369863013699,2.83013698630137,-0.3110276557398759,-0.3934197738619576,1.2432457555429075,1,-0.3110276557398759,-0.3934197738619576
2.0-0.75,Pb #1,2019-11-06,LP32,0.0104,0.0092,0.00119999999999999,none,none,0.8493150684931506,2.8493150684931505,-0.5762008947568085,-0.27281944009621,1.218892252658046,1,-0.5762008947568085,-0.27281944009621
2.0-0.75,Pb #1,2019-11-12,LP32,0.0082,0.0041,0.0041,none,none,0.8657534246575342,2.8657534246575342,-0.33354441356180536,-1.6084216320328837,1.065524818695366,0.8571428571428571,-0.33354441356180536,-1.6084216320328837
2.0-0.75,Pb #1,2019-11-20,LP32,0.0073,0.0054,0.00189999999999999,none,none,0.8876712328767123,2.887671232876712,-0.13067692392113894,0.41884591266541005,0.9905033847289492,1.1428571428571428,-0.13067692392113894,0.41884591266541005
2.0-0.75,Pb #1,2019-11-26,LP32,0.0093,0.0074,0.00189999999999999,none,none,0.9041095890410958,2.904109589041096,-0.1548397957370256,-0.9069804839649579,1.1467542381322668,0.8571428571428571,-0.1548397957370256,-0.9069804839649579
2.0-0.75,Pb #1,2019-12-04,LP32,0.0088,0.0071,0.0017,none,none,0.926027397260274,2.926027397260274,-0.2598029025648626,-0.5346423376773628,1.1110937159145038,1.1428571428571428,-0.2598029025648626,-0.5346423376773628
2.0-0.75,Pb #1,2019-12-17,LP32,0.0105,0.0088,0.0017,none,none,0.9616438356164384,2.9616438356164383,-0.11991543806841459,0.20125508227255934,1.2250673355305184,1.8571428571428572,-0.11991543806841459,0.20125508227255934
2.0-0.75,Pb #1,2020-01-01,LP32,0.0087,0.0068,0.00189999999999999,none,none,0.00273224043715847,3.0027322404371586,-0.019720629823520325,0.8809416490504256,1.1037188786624983,2.142857142857143,-0.019720629823520325,0.8809416490504256
2.0-0.75,Pb #1,2020-01-07,LP32,0.0079,0.0067,0.0012,none,none,0.01912568306010929,3.019125683060109,0.01926129034372416,-0.9569485161405558,1.0414739142853742,0.8571428571428571,0.01926129034372416,-0.9569485161405558
2.0-0.75,Pb #1,2020-01-15,LP32,0.0117,0.007,0.0047,none,none,0.04098360655737704,3.040983606557377,0.3892462701954173,-1.511016919876905,1.2948966132971262,1.1428571428571428,0.3892462701954173,-1.511016919876905
2.0-0.75,Pb #1,2020-01-21,LP32,0.011,0.0071,0.00389999999999999,none,none,0.05737704918032787,3.057377049180328,0.45984655975645977,-0.515149066655701,1.2550862939106122,0.8571428571428571,0.45984655975645977,-0.515149066655701
2.0-0.75,Pb #1,2020-01-29,LP32,0.0069,0.0047,0.00219999999999999,none,none,0.07923497267759563,3.079234972677596,0.07497113641702483,0.11706584711253648,0.9541393286589506,1.1428571428571428,0.07497113641702483,0.11706584711253648
2.0-0.75,Pb #1,2020-02-04,LP32,0.0076,0.0052,0.0024,none,none,0.09562841530054644,3.0956284153005464,-0.021744540148064158,1.5059164411759913,1.016491778875556,0.8571428571428571,-0.021744540148064158,1.5059164411759913
2.0-0.75,Pb #1,2020-02-11,LP32,0.0101,0.0052,0.0049,none,none,0.11475409836065574,3.1147540983606556,0.11563254546604057,3.8357688560518426,1.2000043314902498,1,0.11563254546604057,3.8357688560518426
2.0-0.75,Pb #1,2020-02-18,LP32,0.0089,0.0046,0.0043,none,none,0.13387978142076504,3.133879781420765,0.19691262362685064,-0.9955246688840251,1.1183852198886974,1,0.19691262362685064,-0.9955246688840251
2.0-0.75,Pb #1,2020-02-25,LP32,0.0089,0.0039,0.005,none,none,0.15300546448087432,3.1530054644808745,0.1101226456768605,1.6625091530736087,1.1183852198886974,1,0.1101226456768605,1.6625091530736087
2.0-0.75,Pb #1,2020-03-10,LP32,0.0128,0.0071,0.0057,none,none,0.1912568306010929,3.191256830601093,0.15294794327119843,-0.14277568278705116,1.3528801149637484,2,0.15294794327119843,-0.14277568278705116
2.0-0.75,Pb #1,2020-03-17,LP32,0.0111,0.0068,0.0043,none,none,0.2103825136612022,3.210382513661202,-0.05608423837022916,0.6058338673071009,1.260926073457361,1,-0.05608423837022916,0.6058338673071009
2.0-0.75,Pb #1,2020-03-25,LP32,0.01,0.0049,0.0051,none,none,0.23224043715846995,3.23224043715847,0.08447421808457278,0.731625606095377,1.1935834701970442,1.1428571428571428,0.08447421808457278,0.731625606095377
2.0-0.75,Pb #1,2020-04-01,LP32,0.0091,0.004,0.0051,none,none,0.25136612021857924,3.251366120218579,0.07723229396565195,-0.09055524780066254,1.1327256152886285,1,0.07723229396565195,-0.09055524780066254
2.0-0.75,Pb #1,2020-04-08,LP32,0.0088,0.0049,0.0039,none,none,0.27049180327868855,3.2704918032786887,-0.09351622676059695,0.1701114353293831,1.1110937159145038,1,-0.09351622676059695,0.1701114353293831
2.0-0.75,Pb #1,2020-04-15,LP32,0.0055,0.0046,8.999999999999998e-4,none,none,0.2896174863387978,3.289617486338798,-0.10576222420579359,0.44839090414526106,0.8078044931516907,1,-0.10576222420579359,0.44839090414526106
2.0-0.75,Pb #1,2020-04-22,LP32,0.005,0.0011,0.0039,none,none,0.3087431693989071,3.308743169398907,0.4177107312185995,0.7356571572584122,0.7463016694381228,1,0.4177107312185995,0.7356571572584122
2.0-0.75,Pb #1,2020-04-28,LP32,0.0051,0.0017,0.0034,none,none,0.3251366120218579,3.3251366120218577,1.5664544152431328,-0.5799032701523006,0.7590801312788502,0.8571428571428571,1.5664544152431328,-0.5799032701523006
2.0-0.75,Pb #1,2020-05-05,LP32,0.0074,0.0056,0.0018,none,none,0.3442622950819672,3.3442622950819674,0.047907437676994236,7.046504750528038e-4,0.999282992758361,1,0.047907437676994236,7.046504750528038e-4
2.0-0.75,Pb #1,2020-05-12,LP32,0.006,0.0048,0.0012,none,none,0.3633879781420765,3.363387978142077,0.6969203710734452,0.3801602773703487,0.8639521721410146,1,0.6969203710734452,0.3801602773703487
2.0-0.75,Pb #1,2020-05-20,LP32,0.0088,0.0082,5.999999999999998e-4,none,none,0.38524590163934425,3.3852459016393444,0.2742314503661173,0.13913396633191588,1.1110937159145038,1.1428571428571428,0.2742314503661173,0.13913396633191588
2.0-0.75,Pb #1,2020-05-26,LP32,0.0081,0.0028,0.00529999999999999,none,none,0.4016393442622951,3.401639344262295,0.37291938680993186,0.33992224484753586,1.057607035482987,0.8571428571428571,0.37291938680993186,0.33992224484753586
2.0-0.75,Pb #1,2020-06-02,LP32,0.009,0.008,9.999999999999992e-4,none,none,0.4207650273224044,3.420765027322404,0.430311687181247,0.8054423445863184,1.1255952528400153,1,0.430311687181247,0.8054423445863184
2.0-0.75,Pb #1,2020-06-09,LP32,0.0089,0.0087,2.0000000000000052e-4,none,none,0.4398907103825137,3.439890710382514,0.3507231902842056,0.5597502645266872,1.1183852198886974,1,0.3507231902842056,0.5597502645266872
2.0-0.75,Pb #1,2020-06-16,LP32,0.0099,0.0085,0.0014,none,none,0.45901639344262296,3.459016393442623,0.23203646585344115,-0.8150856256085475,1.1870980765535832,1,0.23203646585344115,-0.8150856256085475
2.0-0.75,Pb #1,2020-06-23,LP32,0.011,0.0108,2e-4,none,none,0.4781420765027322,3.478142076502732,0.3705175918922,-1.4116142331414436,1.2550862939106122,1,0.3705175918922,-1.4116142331414436
2.0-0.75,Pb #1,2020-06-30,LP32,0.0111,0.0096,0.0015,none,none,0.4972677595628415,3.4972677595628414,0.4293924703546256,0.021342361969914347,1.260926073457361,1,0.4293924703546256,0.021342361969914347
2.0-0.75,Pb #1,2020-07-07,LP32,0.0105,0.0081,0.0024,none,none,0.5163934426229508,3.5163934426229506,-0.04151076303973816,-0.11398360604372115,1.2250673355305184,1,-0.04151076303973816,-0.11398360604372115
2.0-0.75,Pb #1,2020-07-14,LP32,0.01,0.0092,8.000000000000004e-4,none,none,0.5355191256830601,3.5355191256830603,-0.07760235047807462,0.18657873296085026,1.1935834701970442,1,-0.07760235047807462,0.18657873296085026
2.0-0.75,Pb #1,2020-07-21,LP32,0.0118,0.0112,5.999999999999998e-4,none,none,0.5546448087431693,3.5546448087431695,0.12658329276599786,0.2954882752755559,1.3003884867507374,1,0.12658329276599786,0.2954882752755559
2.0-0.75,Pb #1,2020-07-28,LP32,0.0145,0.0106,0.0039,none,none,0.5737704918032787,3.5737704918032787,0.28385863380660115,0.6587304320463911,1.4333501767185273,1,0.28385863380660115,0.6587304320463911
2.0-0.75,Pb #1,2020-08-04,LP32,0.0142,0.0141,2e-4,none,none,0.592896174863388,3.592896174863388,0.29700308045781676,-1.013510538730918,1.4198592762342643,1,0.29700308045781676,-1.013510538730918
2.0-0.75,Pb #1,2020-08-11,LP32,0.013,0.0124,5.999999999999998e-4,none,none,0.6120218579234973,3.612021857923497,0.2530165734063524,0.5137264769166239,1.3628848306541543,1,0.2530165734063524,0.5137264769166239
2.0-0.75,Pb #1,2020-08-18,LP32,0.0114,0.01,0.0014,none,none,0.6311475409836066,3.6311475409836063,0.526090809419119,0.3444574734091729,1.2781348595745563,1,0.526090809419119,0.3444574734091729
2.0-0.75,Pb #1,2020-08-26,LP32,0.0103,0.0092,0.0011,none,none,0.6530054644808743,3.6530054644808745,0.22966660937154149,0.2728878043582858,1.212657506225286,1.1428571428571428,0.22966660937154149,0.2728878043582858
2.0-0.75,Pb #1,2020-09-01,LP32,0.0122,0.0098,0.0024,none,none,0.6693989071038251,3.669398907103825,0.24318950302965245,-0.10442283480753473,1.3219001865835192,0.8571428571428571,0.24318950302965245,-0.10442283480753473
2.0-0.75,Pb #1,2020-09-09,LP32,0.0101,0.0055,0.0046,none,none,0.6912568306010929,3.691256830601093,0.012616508597758855,0.2525003793717664,1.2000043314902498,1.1428571428571428,0.012616508597758855,0.2525003793717664
2.0-0.75,Pb #1,2020-09-15,LP32,0.0082,0.0064,0.0018,none,none,0.7076502732240437,3.707650273224043,-0.011649192729340882,0.8071445747597273,1.065524818695366,0.8571428571428571,-0.011649192729340882,0.8071445747597273
2.0-0.75,Pb #1,2020-09-22,LP32,0.0071,0.0048,0.0023,none,none,0.726775956284153,3.726775956284153,0.20337437964934096,-0.022273054744022802,0.9725774754753428,1,0.20337437964934096,-0.022273054744022802
2.0-0.75,Pb #1,2020-09-29,LP32,0.0083,0.0025,0.0058,none,none,0.7459016393442623,3.7459016393442623,-0.03308942639574844,0.45368732848577287,1.0733466264132818,1,-0.03308942639574844,0.45368732848577287
2.0-0.75,Pb #1,2020-10-06,LP32,0.0064,0.002,0.0044,none,none,0.7650273224043715,3.765027322404371,0.1158900637669677,-0.30039658512223066,0.9055983142048272,1,0.1158900637669677,-0.30039658512223066
2.0-0.75,Pb #1,2020-10-13,LP32,0.0054,0.0021,0.0033,none,none,0.7841530054644809,3.7841530054644807,-0.0886730068225835,0.7632348387504675,0.7959639547839863,1,-0.0886730068225835,0.7632348387504675
2.0-0.75,Pb #1,2020-10-20,LP32,0.0047,0.0016,0.0031,none,none,0.8032786885245902,3.80327868852459,-0.255977462373169,0.01639224308159165,0.7063740137051018,1,-0.255977462373169,0.01639224308159165
2.0-0.75,Pb #1,2020-11-04,LP32,0.004,0.0014,0.0026,none,none,0.8442622950819673,3.8442622950819674,-0.6314190166790148,0.41452608370450456,0.6023090914420145,2.142857142857143,-0.6314190166790148,0.41452608370450456
2.0-0.75,Pb #1,2020-11-10,LP32,0.0034,0.002,0.00139999999999999,none,none,0.860655737704918,3.860655737704918,-0.62473278652363,0.5590683209252263,0.4974370505798495,0.8571428571428571,-0.62473278652363,0.5590683209252263
2.0-0.75,Pb #1,2020-11-16,LP32,0.003,0.002,0.001,none,none,0.8770491803278688,3.8770491803278686,-0.4658205195978034,-0.06080235738499984,0.4166703713820932,0.8571428571428571,-0.4658205195978034,-0.06080235738499984
2.0-0.75,Pb #1,2020-11-25,LP32,0.0038,0.0018,0.002,none,none,0.9016393442622952,3.901639344262295,-1.1524938644725267,0.023054641618125205,0.5692099781166344,1.2857142857142858,-1.1524938644725267,0.023054641618125205
2.0-0.75,Pb #1,2020-12-01,LP32,0.0035,0.0018,0.0017,none,none,0.918032786885246,3.918032786885246,-0.8046863761375579,0.1417932915958111,0.5161424540725968,0.8571428571428571,-0.8046863761375579,0.1417932915958111
2.0-0.75,Pb #1,2020-12-09,LP32,0.0038,0.0013,0.0025,none,none,0.9398907103825136,3.939890710382514,-0.8020182020768382,0.2934923208853445,0.5692099781166344,1.1428571428571428,-0.8020182020768382,0.2934923208853445
2.0-0.75,Pb #1,2020-12-15,LP32,0.0035,0.0013,0.0022,none,none,0.9562841530054644,3.956284153005464,-0.6894868766702792,-0.469860271027853,0.5161424540725968,0.8571428571428571,-0.6894868766702792,-0.469860271027853
2.0-0.75,Pb #1,2021-01-05,LP32,0.0039,0.0014,0.00249999999999999,none,none,0.0136986301369863,4.013698630136986,-0.6780761740844501,0.11908274208930505,0.585971731839204,3,-0.6780761740844501,0.11908274208930505
2.0-0.75,Pb #1,2021-01-13,LP32,0.0069,0.0016,0.0053,left,none,0.03561643835616438,4.035616438356165,-0.5166862288150155,-1.8222276595787372,0.9541393286589506,1.1428571428571428,-0.5166862288150155,-5.054763680952618
2.0-0.75,Pb #1,2021-01-19,LP32,0.0039,0.0015,0.0024,none,none,0.05205479452054794,4.052054794520548,-0.296578119024511,-1.7137066148790074,0.585971731839204,0.8571428571428571,-0.296578119024511,-1.7137066148790074
2.0-0.75,Pb #1,2021-01-26,LP32,0.0036,0.0014,0.00219999999999999,none,none,0.07123287671232877,4.071232876712329,-0.326864457698167,-0.44974687179060985,0.5343208740849856,1,-0.326864457698167,-0.44974687179060985
2.0-0.75,Pb #1,2021-02-02,LP32,0.0043,0.0017,0.0026,none,none,0.0904109589041096,4.090410958904109,-0.1485214875883466,-0.42875619905252843,0.6489769805291205,1,-0.1485214875883466,-0.42875619905252843
2.0-0.75,Pb #1,2021-02-09,LP32,0.0036,0.0015,0.0021,none,none,0.1095890410958904,4.109589041095891,-0.5023240976423281,1.684886328569282,0.5343208740849856,1,-0.5023240976423281,1.684886328569282
2.0-0.75,Pb #1,2021-02-17,LP32,0.0039,0.0019,0.002,none,none,0.13150684931506848,4.131506849315069,-0.6930569632900149,0.418797817086379,0.585971731839204,1.1428571428571428,-0.6930569632900149,0.418797817086379
2.0-0.75,Pb #1,2021-02-23,LP32,0.0034,0.0018,0.00159999999999999,none,left,0.14794520547945206,4.147945205479452,-1.8222276595787372,-0.16827819654054088,0.4974370505798495,0.8571428571428571,-2.3844772393987363,-0.16827819654054088
2.0-0.75,Pb #1,2021-03-09,LP32,0.0035,0.0016,0.0019,none,none,0.1863013698630137,4.186301369863013,-1.2283245369413276,0.31686639652236526,0.5161424540725968,2,-1.2283245369413276,0.31686639652236526
2.0-0.75,Pb #1,2021-03-24,LP32,0.0022,0.0019,3.0000000000000014e-4,none,left,0.2273972602739726,4.227397260273973,-1.8222276595787372,-0.1269154028254372,0.21653011439666103,2.142857142857143,-3.0462205363971773,-0.1269154028254372
2.0-0.75,Pb #1,2021-04-06,LP32,0.0025,0.0023,2.000000000000001e-4,left,none,0.26301369863013696,4.263013698630137,-1.6836171170608103,-1.8222276595787372,0.2990198686792014,1.8571428571428572,-1.6836171170608103,-1.9769935404732129
2.0-0.75,Pb #1,2021-04-21,LP32,0.0023,0.0022,2e-4,none,none,0.3041095890410959,4.304109589041096,-0.8884939897249244,-0.2808844482128631,0.24521444720102853,2.142857142857143,-0.8884939897249244,-0.2808844482128631
2.0-0.75,Pb #1,2021-05-06,LP32,0.596,0.0046,0.5913999999999999,none,none,0.3452054794520548,4.345205479452055,-0.5579513564976191,-0.9971138247760319,3.831311787256447,2.142857142857143,-0.5579513564976191,-0.9971138247760319
2.0-0.75,Pb #1,2021-05-19,LP32,0.0049,0.0043,5.999999999999998e-4,none,none,0.3808219178082192,4.380821917808219,0.5852586171269543,-0.38012098998201693,0.7332650394659923,1.8571428571428572,0.5852586171269543,-0.38012098998201693
2.0-0.75,Pb #1,2021-06-01,LP32,0.0055,0.0053,2e-4,none,none,0.4164383561643836,4.416438356164384,0.32656593980329707,-0.09399826426453736,0.8078044931516907,1.8571428571428572,0.32656593980329707,-0.09399826426453736
